filepath,label,split
MUC/MUC_2673.png,MUC,train
MUC/MUC_868.png,MUC,train
MUC/MUC_3714.png,MUC,train
MUC/MUC_3871.png,MUC,train
MUC/MUC_1696.png,MUC,train
MUC/MUC_3202.png,MUC,train
MUC/MUC_3247.png,MUC,train
MUC/MUC_1882.png,MUC,train
MUC/MUC_3384.png,MUC,train
MUC/MUC_2469.png,MUC,train
MUC/MUC_2909.png,MUC,train
MUC/MUC_2661.png,MUC,train
MUC/MUC_3465.png,MUC,train
MUC/MUC_353.png,MUC,train
MUC/MUC_3406.png,MUC,train
MUC/MUC_773.png,MUC,train
MUC/MUC_48.png,MUC,train
MUC/MUC_2566.png,MUC,train
MUC/MUC_1775.png,MUC,train
MUC/MUC_58.png,MUC,train
MUC/MUC_899.png,MUC,train
MUC/MUC_3346.png,MUC,train
MUC/MUC_1329.png,MUC,train
MUC/MUC_323.png,MUC,train
MUC/MUC_1042.png,MUC,train
MUC/MUC_1702.png,MUC,train
MUC/MUC_1314.png,MUC,train
MUC/MUC_2479.png,MUC,train
MUC/MUC_3687.png,MUC,train
MUC/MUC_1950.png,MUC,train
MUC/MUC_3758.png,MUC,train
MUC/MUC_2574.png,MUC,train
MUC/MUC_3627.png,MUC,train
MUC/MUC_1703.png,MUC,train
MUC/MUC_2708.png,MUC,train
MUC/MUC_1406.png,MUC,train
MUC/MUC_1551.png,MUC,train
MUC/MUC_463.png,MUC,train
MUC/MUC_850.png,MUC,train
MUC/MUC_2192.png,MUC,train
MUC/MUC_3254.png,MUC,train
MUC/MUC_704.png,MUC,train
MUC/MUC_3463.png,MUC,train
MUC/MUC_2765.png,MUC,train
MUC/MUC_36.png,MUC,train
MUC/MUC_3764.png,MUC,train
MUC/MUC_2679.png,MUC,train
MUC/MUC_480.png,MUC,train
MUC/MUC_2355.png,MUC,train
MUC/MUC_1655.png,MUC,train
MUC/MUC_2183.png,MUC,train
MUC/MUC_2303.png,MUC,train
MUC/MUC_233.png,MUC,train
MUC/MUC_2441.png,MUC,train
MUC/MUC_3224.png,MUC,train
MUC/MUC_1422.png,MUC,train
MUC/MUC_2545.png,MUC,train
MUC/MUC_493.png,MUC,train
MUC/MUC_2865.png,MUC,train
MUC/MUC_3576.png,MUC,train
MUC/MUC_2799.png,MUC,train
MUC/MUC_1517.png,MUC,train
MUC/MUC_3321.png,MUC,train
MUC/MUC_3791.png,MUC,train
MUC/MUC_805.png,MUC,train
MUC/MUC_1965.png,MUC,train
MUC/MUC_2618.png,MUC,train
MUC/MUC_3175.png,MUC,train
MUC/MUC_917.png,MUC,train
MUC/MUC_1821.png,MUC,train
MUC/MUC_3288.png,MUC,train
MUC/MUC_3050.png,MUC,train
MUC/MUC_1814.png,MUC,train
MUC/MUC_2165.png,MUC,train
MUC/MUC_112.png,MUC,train
MUC/MUC_213.png,MUC,train
MUC/MUC_1045.png,MUC,train
MUC/MUC_2659.png,MUC,train
MUC/MUC_2577.png,MUC,train
MUC/MUC_2196.png,MUC,train
MUC/MUC_3786.png,MUC,train
MUC/MUC_744.png,MUC,train
MUC/MUC_1438.png,MUC,train
MUC/MUC_1318.png,MUC,train
MUC/MUC_1281.png,MUC,train
MUC/MUC_3129.png,MUC,train
MUC/MUC_1565.png,MUC,train
MUC/MUC_939.png,MUC,train
MUC/MUC_760.png,MUC,train
MUC/MUC_1434.png,MUC,train
MUC/MUC_1423.png,MUC,train
MUC/MUC_2337.png,MUC,train
MUC/MUC_2728.png,MUC,train
MUC/MUC_1222.png,MUC,train
MUC/MUC_2283.png,MUC,train
MUC/MUC_3094.png,MUC,train
MUC/MUC_1030.png,MUC,train
MUC/MUC_21.png,MUC,train
MUC/MUC_3141.png,MUC,train
MUC/MUC_3308.png,MUC,train
MUC/MUC_3047.png,MUC,train
MUC/MUC_2568.png,MUC,train
MUC/MUC_2290.png,MUC,train
MUC/MUC_3009.png,MUC,train
MUC/MUC_656.png,MUC,train
MUC/MUC_2529.png,MUC,train
MUC/MUC_2604.png,MUC,train
MUC/MUC_1857.png,MUC,train
MUC/MUC_1901.png,MUC,train
MUC/MUC_647.png,MUC,train
MUC/MUC_286.png,MUC,train
MUC/MUC_3586.png,MUC,train
MUC/MUC_3594.png,MUC,train
MUC/MUC_526.png,MUC,train
MUC/MUC_3109.png,MUC,train
MUC/MUC_460.png,MUC,train
MUC/MUC_201.png,MUC,train
MUC/MUC_1806.png,MUC,train
MUC/MUC_114.png,MUC,train
MUC/MUC_1531.png,MUC,train
MUC/MUC_3193.png,MUC,train
MUC/MUC_3137.png,MUC,train
MUC/MUC_1034.png,MUC,train
MUC/MUC_1374.png,MUC,train
MUC/MUC_960.png,MUC,train
MUC/MUC_1184.png,MUC,train
MUC/MUC_3008.png,MUC,train
MUC/MUC_3219.png,MUC,train
MUC/MUC_798.png,MUC,train
MUC/MUC_3140.png,MUC,train
MUC/MUC_1305.png,MUC,train
MUC/MUC_59.png,MUC,train
MUC/MUC_1055.png,MUC,train
MUC/MUC_1660.png,MUC,train
MUC/MUC_2159.png,MUC,train
MUC/MUC_1241.png,MUC,train
MUC/MUC_2398.png,MUC,train
MUC/MUC_2540.png,MUC,train
MUC/MUC_127.png,MUC,train
MUC/MUC_1088.png,MUC,train
MUC/MUC_2314.png,MUC,train
MUC/MUC_1003.png,MUC,train
MUC/MUC_1699.png,MUC,train
MUC/MUC_1843.png,MUC,train
MUC/MUC_3490.png,MUC,train
MUC/MUC_920.png,MUC,train
MUC/MUC_2006.png,MUC,train
MUC/MUC_3559.png,MUC,train
MUC/MUC_1991.png,MUC,train
MUC/MUC_2984.png,MUC,train
MUC/MUC_576.png,MUC,train
MUC/MUC_1272.png,MUC,train
MUC/MUC_2266.png,MUC,train
MUC/MUC_1792.png,MUC,train
MUC/MUC_2046.png,MUC,train
MUC/MUC_229.png,MUC,train
MUC/MUC_400.png,MUC,train
MUC/MUC_2361.png,MUC,train
MUC/MUC_510.png,MUC,train
MUC/MUC_2275.png,MUC,train
MUC/MUC_1450.png,MUC,train
MUC/MUC_1972.png,MUC,train
MUC/MUC_2254.png,MUC,train
MUC/MUC_3542.png,MUC,train
MUC/MUC_1504.png,MUC,train
MUC/MUC_1778.png,MUC,train
MUC/MUC_515.png,MUC,train
MUC/MUC_298.png,MUC,train
MUC/MUC_2835.png,MUC,train
MUC/MUC_883.png,MUC,train
MUC/MUC_2422.png,MUC,train
MUC/MUC_606.png,MUC,train
MUC/MUC_585.png,MUC,train
MUC/MUC_1496.png,MUC,train
MUC/MUC_2903.png,MUC,train
MUC/MUC_3555.png,MUC,train
MUC/MUC_1442.png,MUC,train
MUC/MUC_1621.png,MUC,train
MUC/MUC_3305.png,MUC,train
MUC/MUC_195.png,MUC,train
MUC/MUC_1090.png,MUC,train
MUC/MUC_141.png,MUC,train
MUC/MUC_3034.png,MUC,train
MUC/MUC_1500.png,MUC,train
MUC/MUC_2886.png,MUC,train
MUC/MUC_3830.png,MUC,train
MUC/MUC_3735.png,MUC,train
MUC/MUC_3303.png,MUC,train
MUC/MUC_1214.png,MUC,train
MUC/MUC_3161.png,MUC,train
MUC/MUC_881.png,MUC,train
MUC/MUC_3797.png,MUC,train
MUC/MUC_3313.png,MUC,train
MUC/MUC_3157.png,MUC,train
MUC/MUC_3474.png,MUC,train
MUC/MUC_1794.png,MUC,train
MUC/MUC_1832.png,MUC,train
MUC/MUC_3309.png,MUC,train
MUC/MUC_2904.png,MUC,train
MUC/MUC_1341.png,MUC,train
MUC/MUC_3676.png,MUC,train
MUC/MUC_2389.png,MUC,train
MUC/MUC_3001.png,MUC,train
MUC/MUC_3155.png,MUC,train
MUC/MUC_171.png,MUC,train
MUC/MUC_326.png,MUC,train
MUC/MUC_3842.png,MUC,train
MUC/MUC_3540.png,MUC,train
MUC/MUC_1922.png,MUC,train
MUC/MUC_940.png,MUC,train
MUC/MUC_2168.png,MUC,train
MUC/MUC_3732.png,MUC,train
MUC/MUC_2147.png,MUC,train
MUC/MUC_2090.png,MUC,train
MUC/MUC_471.png,MUC,train
MUC/MUC_3433.png,MUC,train
MUC/MUC_2066.png,MUC,train
MUC/MUC_2344.png,MUC,train
MUC/MUC_2729.png,MUC,train
MUC/MUC_2591.png,MUC,train
MUC/MUC_2023.png,MUC,train
MUC/MUC_3394.png,MUC,train
MUC/MUC_1861.png,MUC,train
MUC/MUC_1723.png,MUC,train
MUC/MUC_2300.png,MUC,train
MUC/MUC_2175.png,MUC,train
MUC/MUC_3411.png,MUC,train
MUC/MUC_1106.png,MUC,train
MUC/MUC_2623.png,MUC,train
MUC/MUC_3229.png,MUC,train
MUC/MUC_1468.png,MUC,train
MUC/MUC_746.png,MUC,train
MUC/MUC_1558.png,MUC,train
MUC/MUC_3388.png,MUC,train
MUC/MUC_296.png,MUC,train
MUC/MUC_3248.png,MUC,train
MUC/MUC_1739.png,MUC,train
MUC/MUC_2073.png,MUC,train
MUC/MUC_3354.png,MUC,train
MUC/MUC_1448.png,MUC,train
MUC/MUC_1840.png,MUC,train
MUC/MUC_448.png,MUC,train
MUC/MUC_1894.png,MUC,train
MUC/MUC_262.png,MUC,train
MUC/MUC_2553.png,MUC,train
MUC/MUC_817.png,MUC,train
MUC/MUC_2278.png,MUC,train
MUC/MUC_1128.png,MUC,train
MUC/MUC_736.png,MUC,train
MUC/MUC_2493.png,MUC,train
MUC/MUC_2967.png,MUC,train
MUC/MUC_1350.png,MUC,train
MUC/MUC_342.png,MUC,train
MUC/MUC_2455.png,MUC,train
MUC/MUC_2841.png,MUC,train
MUC/MUC_1486.png,MUC,train
MUC/MUC_3192.png,MUC,train
MUC/MUC_3704.png,MUC,train
MUC/MUC_1596.png,MUC,train
MUC/MUC_2456.png,MUC,train
MUC/MUC_1268.png,MUC,train
MUC/MUC_3405.png,MUC,train
MUC/MUC_3878.png,MUC,train
MUC/MUC_2049.png,MUC,train
MUC/MUC_755.png,MUC,train
MUC/MUC_967.png,MUC,train
MUC/MUC_563.png,MUC,train
MUC/MUC_466.png,MUC,train
MUC/MUC_1605.png,MUC,train
MUC/MUC_759.png,MUC,train
MUC/MUC_830.png,MUC,train
MUC/MUC_742.png,MUC,train
MUC/MUC_880.png,MUC,train
MUC/MUC_851.png,MUC,train
MUC/MUC_1475.png,MUC,train
MUC/MUC_1402.png,MUC,train
MUC/MUC_911.png,MUC,train
MUC/MUC_372.png,MUC,train
MUC/MUC_1239.png,MUC,train
MUC/MUC_1293.png,MUC,train
MUC/MUC_2485.png,MUC,train
MUC/MUC_1842.png,MUC,train
MUC/MUC_3333.png,MUC,train
MUC/MUC_41.png,MUC,train
MUC/MUC_3023.png,MUC,train
MUC/MUC_858.png,MUC,train
MUC/MUC_3451.png,MUC,train
MUC/MUC_135.png,MUC,train
MUC/MUC_1669.png,MUC,train
MUC/MUC_2558.png,MUC,train
MUC/MUC_2265.png,MUC,train
MUC/MUC_1067.png,MUC,train
MUC/MUC_341.png,MUC,train
MUC/MUC_994.png,MUC,train
MUC/MUC_1619.png,MUC,train
MUC/MUC_459.png,MUC,train
MUC/MUC_3601.png,MUC,train
MUC/MUC_38.png,MUC,train
MUC/MUC_2446.png,MUC,train
MUC/MUC_1371.png,MUC,train
MUC/MUC_394.png,MUC,train
MUC/MUC_3431.png,MUC,train
MUC/MUC_1428.png,MUC,train
MUC/MUC_2028.png,MUC,train
MUC/MUC_2825.png,MUC,train
MUC/MUC_3760.png,MUC,train
MUC/MUC_582.png,MUC,train
MUC/MUC_3708.png,MUC,train
MUC/MUC_2906.png,MUC,train
MUC/MUC_2128.png,MUC,train
MUC/MUC_3353.png,MUC,train
MUC/MUC_3517.png,MUC,train
MUC/MUC_1543.png,MUC,train
MUC/MUC_1537.png,MUC,train
MUC/MUC_149.png,MUC,train
MUC/MUC_2995.png,MUC,train
MUC/MUC_2277.png,MUC,train
MUC/MUC_2475.png,MUC,train
MUC/MUC_187.png,MUC,train
MUC/MUC_117.png,MUC,train
MUC/MUC_1858.png,MUC,train
MUC/MUC_1641.png,MUC,train
MUC/MUC_1918.png,MUC,train
MUC/MUC_3633.png,MUC,train
MUC/MUC_1958.png,MUC,train
MUC/MUC_3556.png,MUC,train
MUC/MUC_2702.png,MUC,train
MUC/MUC_1454.png,MUC,train
MUC/MUC_876.png,MUC,train
MUC/MUC_1348.png,MUC,train
MUC/MUC_1492.png,MUC,train
MUC/MUC_80.png,MUC,train
MUC/MUC_1919.png,MUC,train
MUC/MUC_970.png,MUC,train
MUC/MUC_1624.png,MUC,train
MUC/MUC_2496.png,MUC,train
MUC/MUC_3587.png,MUC,train
MUC/MUC_3102.png,MUC,train
MUC/MUC_2406.png,MUC,train
MUC/MUC_3686.png,MUC,train
MUC/MUC_1025.png,MUC,train
MUC/MUC_1557.png,MUC,train
MUC/MUC_311.png,MUC,train
MUC/MUC_3304.png,MUC,train
MUC/MUC_1142.png,MUC,train
MUC/MUC_2235.png,MUC,train
MUC/MUC_88.png,MUC,train
MUC/MUC_3619.png,MUC,train
MUC/MUC_3090.png,MUC,train
MUC/MUC_1933.png,MUC,train
MUC/MUC_2017.png,MUC,train
MUC/MUC_2124.png,MUC,train
MUC/MUC_1.png,MUC,train
MUC/MUC_1104.png,MUC,train
MUC/MUC_1386.png,MUC,train
MUC/MUC_3719.png,MUC,train
MUC/MUC_3737.png,MUC,train
MUC/MUC_3010.png,MUC,train
MUC/MUC_3722.png,MUC,train
MUC/MUC_42.png,MUC,train
MUC/MUC_203.png,MUC,train
MUC/MUC_1883.png,MUC,train
MUC/MUC_1994.png,MUC,train
MUC/MUC_700.png,MUC,train
MUC/MUC_3609.png,MUC,train
MUC/MUC_689.png,MUC,train
MUC/MUC_11.png,MUC,train
MUC/MUC_1526.png,MUC,train
MUC/MUC_363.png,MUC,train
MUC/MUC_928.png,MUC,train
MUC/MUC_256.png,MUC,train
MUC/MUC_152.png,MUC,train
MUC/MUC_2343.png,MUC,train
MUC/MUC_861.png,MUC,train
MUC/MUC_2826.png,MUC,train
MUC/MUC_3065.png,MUC,train
MUC/MUC_2449.png,MUC,train
MUC/MUC_475.png,MUC,train
MUC/MUC_1248.png,MUC,train
MUC/MUC_1152.png,MUC,train
MUC/MUC_1815.png,MUC,train
MUC/MUC_627.png,MUC,train
MUC/MUC_108.png,MUC,train
MUC/MUC_1307.png,MUC,train
MUC/MUC_2027.png,MUC,train
MUC/MUC_3174.png,MUC,train
MUC/MUC_1637.png,MUC,train
MUC/MUC_1740.png,MUC,train
MUC/MUC_51.png,MUC,train
MUC/MUC_2445.png,MUC,train
MUC/MUC_2701.png,MUC,train
MUC/MUC_156.png,MUC,train
MUC/MUC_1594.png,MUC,train
MUC/MUC_673.png,MUC,train
MUC/MUC_1951.png,MUC,train
MUC/MUC_1521.png,MUC,train
MUC/MUC_3282.png,MUC,train
MUC/MUC_1083.png,MUC,train
MUC/MUC_1285.png,MUC,train
MUC/MUC_3079.png,MUC,train
MUC/MUC_3310.png,MUC,train
MUC/MUC_2730.png,MUC,train
MUC/MUC_3657.png,MUC,train
MUC/MUC_2280.png,MUC,train
MUC/MUC_134.png,MUC,train
MUC/MUC_804.png,MUC,train
MUC/MUC_3012.png,MUC,train
MUC/MUC_2026.png,MUC,train
MUC/MUC_1812.png,MUC,train
MUC/MUC_3159.png,MUC,train
MUC/MUC_1172.png,MUC,train
MUC/MUC_829.png,MUC,train
MUC/MUC_198.png,MUC,train
MUC/MUC_2490.png,MUC,train
MUC/MUC_1219.png,MUC,train
MUC/MUC_687.png,MUC,train
MUC/MUC_629.png,MUC,train
MUC/MUC_2550.png,MUC,train
MUC/MUC_741.png,MUC,train
MUC/MUC_1121.png,MUC,train
MUC/MUC_2684.png,MUC,train
MUC/MUC_2476.png,MUC,train
MUC/MUC_2001.png,MUC,train
MUC/MUC_2465.png,MUC,train
MUC/MUC_1420.png,MUC,train
MUC/MUC_1463.png,MUC,train
MUC/MUC_1452.png,MUC,train
MUC/MUC_2964.png,MUC,train
MUC/MUC_1473.png,MUC,train
MUC/MUC_2737.png,MUC,train
MUC/MUC_1725.png,MUC,train
MUC/MUC_426.png,MUC,train
MUC/MUC_3301.png,MUC,train
MUC/MUC_3608.png,MUC,train
MUC/MUC_2227.png,MUC,train
MUC/MUC_3487.png,MUC,train
MUC/MUC_253.png,MUC,train
MUC/MUC_1777.png,MUC,train
MUC/MUC_2043.png,MUC,train
MUC/MUC_3073.png,MUC,train
MUC/MUC_2390.png,MUC,train
MUC/MUC_455.png,MUC,train
MUC/MUC_2883.png,MUC,train
MUC/MUC_3554.png,MUC,train
MUC/MUC_2242.png,MUC,train
MUC/MUC_727.png,MUC,train
MUC/MUC_633.png,MUC,train
MUC/MUC_1243.png,MUC,train
MUC/MUC_1532.png,MUC,train
MUC/MUC_2709.png,MUC,train
MUC/MUC_2248.png,MUC,train
MUC/MUC_3120.png,MUC,train
MUC/MUC_2863.png,MUC,train
MUC/MUC_3823.png,MUC,train
MUC/MUC_1010.png,MUC,train
MUC/MUC_3531.png,MUC,train
MUC/MUC_1393.png,MUC,train
MUC/MUC_645.png,MUC,train
MUC/MUC_3399.png,MUC,train
MUC/MUC_882.png,MUC,train
MUC/MUC_1478.png,MUC,train
MUC/MUC_383.png,MUC,train
MUC/MUC_3135.png,MUC,train
MUC/MUC_2447.png,MUC,train
MUC/MUC_428.png,MUC,train
MUC/MUC_3741.png,MUC,train
MUC/MUC_2658.png,MUC,train
MUC/MUC_2251.png,MUC,train
MUC/MUC_1377.png,MUC,train
MUC/MUC_2252.png,MUC,train
MUC/MUC_1012.png,MUC,train
MUC/MUC_83.png,MUC,train
MUC/MUC_1013.png,MUC,train
MUC/MUC_1118.png,MUC,train
MUC/MUC_2298.png,MUC,train
MUC/MUC_2753.png,MUC,train
MUC/MUC_3844.png,MUC,train
MUC/MUC_500.png,MUC,train
MUC/MUC_2191.png,MUC,train
MUC/MUC_1905.png,MUC,train
MUC/MUC_2117.png,MUC,train
MUC/MUC_2132.png,MUC,train
MUC/MUC_3614.png,MUC,train
MUC/MUC_86.png,MUC,train
MUC/MUC_646.png,MUC,train
MUC/MUC_3696.png,MUC,train
MUC/MUC_1623.png,MUC,train
MUC/MUC_1409.png,MUC,train
MUC/MUC_2971.png,MUC,train
MUC/MUC_2504.png,MUC,train
MUC/MUC_3178.png,MUC,train
MUC/MUC_1063.png,MUC,train
MUC/MUC_3862.png,MUC,train
MUC/MUC_2395.png,MUC,train
MUC/MUC_2575.png,MUC,train
MUC/MUC_1515.png,MUC,train
MUC/MUC_597.png,MUC,train
MUC/MUC_1595.png,MUC,train
MUC/MUC_2268.png,MUC,train
MUC/MUC_2206.png,MUC,train
MUC/MUC_1895.png,MUC,train
MUC/MUC_3241.png,MUC,train
MUC/MUC_1005.png,MUC,train
MUC/MUC_919.png,MUC,train
MUC/MUC_3700.png,MUC,train
MUC/MUC_900.png,MUC,train
MUC/MUC_28.png,MUC,train
MUC/MUC_2788.png,MUC,train
MUC/MUC_3882.png,MUC,train
MUC/MUC_2089.png,MUC,train
MUC/MUC_2042.png,MUC,train
MUC/MUC_1612.png,MUC,train
MUC/MUC_3075.png,MUC,train
MUC/MUC_1573.png,MUC,train
MUC/MUC_1880.png,MUC,train
MUC/MUC_954.png,MUC,train
MUC/MUC_853.png,MUC,train
MUC/MUC_1390.png,MUC,train
MUC/MUC_1252.png,MUC,train
MUC/MUC_2408.png,MUC,train
MUC/MUC_3230.png,MUC,train
MUC/MUC_857.png,MUC,train
MUC/MUC_419.png,MUC,train
MUC/MUC_3302.png,MUC,train
MUC/MUC_1838.png,MUC,train
MUC/MUC_416.png,MUC,train
MUC/MUC_3296.png,MUC,train
MUC/MUC_1279.png,MUC,train
MUC/MUC_3730.png,MUC,train
MUC/MUC_3392.png,MUC,train
MUC/MUC_3262.png,MUC,train
MUC/MUC_1257.png,MUC,train
MUC/MUC_1444.png,MUC,train
MUC/MUC_1020.png,MUC,train
MUC/MUC_2467.png,MUC,train
MUC/MUC_764.png,MUC,train
MUC/MUC_3408.png,MUC,train
MUC/MUC_981.png,MUC,train
MUC/MUC_2463.png,MUC,train
MUC/MUC_2735.png,MUC,train
MUC/MUC_2204.png,MUC,train
MUC/MUC_2069.png,MUC,train
MUC/MUC_964.png,MUC,train
MUC/MUC_210.png,MUC,train
MUC/MUC_3042.png,MUC,train
MUC/MUC_2697.png,MUC,train
MUC/MUC_2176.png,MUC,train
MUC/MUC_3371.png,MUC,train
MUC/MUC_1191.png,MUC,train
MUC/MUC_325.png,MUC,train
MUC/MUC_473.png,MUC,train
MUC/MUC_72.png,MUC,train
MUC/MUC_1050.png,MUC,train
MUC/MUC_2532.png,MUC,train
MUC/MUC_3692.png,MUC,train
MUC/MUC_2639.png,MUC,train
MUC/MUC_3351.png,MUC,train
MUC/MUC_3762.png,MUC,train
MUC/MUC_996.png,MUC,train
MUC/MUC_1661.png,MUC,train
MUC/MUC_3756.png,MUC,train
MUC/MUC_3655.png,MUC,train
MUC/MUC_3759.png,MUC,train
MUC/MUC_2819.png,MUC,train
MUC/MUC_3015.png,MUC,train
MUC/MUC_3497.png,MUC,train
MUC/MUC_2022.png,MUC,train
MUC/MUC_1518.png,MUC,train
MUC/MUC_3363.png,MUC,train
MUC/MUC_918.png,MUC,train
MUC/MUC_2368.png,MUC,train
MUC/MUC_1344.png,MUC,train
MUC/MUC_1865.png,MUC,train
MUC/MUC_3691.png,MUC,train
MUC/MUC_39.png,MUC,train
MUC/MUC_1425.png,MUC,train
MUC/MUC_478.png,MUC,train
MUC/MUC_1203.png,MUC,train
MUC/MUC_1554.png,MUC,train
MUC/MUC_3524.png,MUC,train
MUC/MUC_3027.png,MUC,train
MUC/MUC_1649.png,MUC,train
MUC/MUC_1093.png,MUC,train
MUC/MUC_753.png,MUC,train
MUC/MUC_3678.png,MUC,train
MUC/MUC_699.png,MUC,train
MUC/MUC_2822.png,MUC,train
MUC/MUC_1791.png,MUC,train
MUC/MUC_1149.png,MUC,train
MUC/MUC_2660.png,MUC,train
MUC/MUC_945.png,MUC,train
MUC/MUC_3478.png,MUC,train
MUC/MUC_3038.png,MUC,train
MUC/MUC_414.png,MUC,train
MUC/MUC_290.png,MUC,train
MUC/MUC_3316.png,MUC,train
MUC/MUC_215.png,MUC,train
MUC/MUC_2438.png,MUC,train
MUC/MUC_731.png,MUC,train
MUC/MUC_3814.png,MUC,train
MUC/MUC_957.png,MUC,train
MUC/MUC_1089.png,MUC,train
MUC/MUC_1567.png,MUC,train
MUC/MUC_3843.png,MUC,train
MUC/MUC_1052.png,MUC,train
MUC/MUC_2578.png,MUC,train
MUC/MUC_1659.png,MUC,train
MUC/MUC_2077.png,MUC,train
MUC/MUC_488.png,MUC,train
MUC/MUC_620.png,MUC,train
MUC/MUC_3069.png,MUC,train
MUC/MUC_3327.png,MUC,train
MUC/MUC_220.png,MUC,train
MUC/MUC_2400.png,MUC,train
MUC/MUC_1974.png,MUC,train
MUC/MUC_1903.png,MUC,train
MUC/MUC_2672.png,MUC,train
MUC/MUC_2576.png,MUC,train
MUC/MUC_598.png,MUC,train
MUC/MUC_2959.png,MUC,train
MUC/MUC_2617.png,MUC,train
MUC/MUC_1675.png,MUC,train
MUC/MUC_1536.png,MUC,train
MUC/MUC_705.png,MUC,train
MUC/MUC_1774.png,MUC,train
MUC/MUC_3836.png,MUC,train
MUC/MUC_3082.png,MUC,train
MUC/MUC_2853.png,MUC,train
MUC/MUC_684.png,MUC,train
MUC/MUC_3266.png,MUC,train
MUC/MUC_659.png,MUC,train
MUC/MUC_887.png,MUC,train
MUC/MUC_24.png,MUC,train
MUC/MUC_3000.png,MUC,train
MUC/MUC_1334.png,MUC,train
MUC/MUC_145.png,MUC,train
MUC/MUC_1133.png,MUC,train
MUC/MUC_619.png,MUC,train
MUC/MUC_2792.png,MUC,train
MUC/MUC_632.png,MUC,train
MUC/MUC_252.png,MUC,train
MUC/MUC_1978.png,MUC,train
MUC/MUC_1683.png,MUC,train
MUC/MUC_1069.png,MUC,train
MUC/MUC_1180.png,MUC,train
MUC/MUC_3667.png,MUC,train
MUC/MUC_3502.png,MUC,train
MUC/MUC_752.png,MUC,train
MUC/MUC_2173.png,MUC,train
MUC/MUC_3565.png,MUC,train
MUC/MUC_729.png,MUC,train
MUC/MUC_2528.png,MUC,train
MUC/MUC_1298.png,MUC,train
MUC/MUC_2427.png,MUC,train
MUC/MUC_2922.png,MUC,train
MUC/MUC_3574.png,MUC,train
MUC/MUC_3356.png,MUC,train
MUC/MUC_2060.png,MUC,train
MUC/MUC_1215.png,MUC,train
MUC/MUC_3578.png,MUC,train
MUC/MUC_1666.png,MUC,train
MUC/MUC_1249.png,MUC,train
MUC/MUC_1522.png,MUC,train
MUC/MUC_3877.png,MUC,train
MUC/MUC_859.png,MUC,train
MUC/MUC_1549.png,MUC,train
MUC/MUC_2784.png,MUC,train
MUC/MUC_580.png,MUC,train
MUC/MUC_2453.png,MUC,train
MUC/MUC_2642.png,MUC,train
MUC/MUC_3753.png,MUC,train
MUC/MUC_3096.png,MUC,train
MUC/MUC_891.png,MUC,train
MUC/MUC_3162.png,MUC,train
MUC/MUC_1984.png,MUC,train
MUC/MUC_2646.png,MUC,train
MUC/MUC_2682.png,MUC,train
MUC/MUC_3045.png,MUC,train
MUC/MUC_3209.png,MUC,train
MUC/MUC_2945.png,MUC,train
MUC/MUC_1354.png,MUC,train
MUC/MUC_3454.png,MUC,train
MUC/MUC_3037.png,MUC,train
MUC/MUC_3536.png,MUC,train
MUC/MUC_833.png,MUC,train
MUC/MUC_2919.png,MUC,train
MUC/MUC_937.png,MUC,train
MUC/MUC_2411.png,MUC,train
MUC/MUC_3374.png,MUC,train
MUC/MUC_3817.png,MUC,train
MUC/MUC_3637.png,MUC,train
MUC/MUC_1358.png,MUC,train
MUC/MUC_1987.png,MUC,train
MUC/MUC_3280.png,MUC,train
MUC/MUC_720.png,MUC,train
MUC/MUC_3602.png,MUC,train
MUC/MUC_3381.png,MUC,train
MUC/MUC_3744.png,MUC,train
MUC/MUC_1238.png,MUC,train
MUC/MUC_1435.png,MUC,train
MUC/MUC_2057.png,MUC,train
MUC/MUC_2273.png,MUC,train
MUC/MUC_2472.png,MUC,train
MUC/MUC_2986.png,MUC,train
MUC/MUC_97.png,MUC,train
MUC/MUC_1997.png,MUC,train
MUC/MUC_993.png,MUC,train
MUC/MUC_1756.png,MUC,train
MUC/MUC_3802.png,MUC,train
MUC/MUC_569.png,MUC,train
MUC/MUC_3123.png,MUC,train
MUC/MUC_3706.png,MUC,train
MUC/MUC_1801.png,MUC,train
MUC/MUC_1453.png,MUC,train
MUC/MUC_2126.png,MUC,train
MUC/MUC_963.png,MUC,train
MUC/MUC_3804.png,MUC,train
MUC/MUC_2739.png,MUC,train
MUC/MUC_3184.png,MUC,train
MUC/MUC_546.png,MUC,train
MUC/MUC_3721.png,MUC,train
MUC/MUC_3249.png,MUC,train
MUC/MUC_634.png,MUC,train
MUC/MUC_815.png,MUC,train
MUC/MUC_3717.png,MUC,train
MUC/MUC_321.png,MUC,train
MUC/MUC_2887.png,MUC,train
MUC/MUC_800.png,MUC,train
MUC/MUC_2178.png,MUC,train
MUC/MUC_2341.png,MUC,train
MUC/MUC_697.png,MUC,train
MUC/MUC_3780.png,MUC,train
MUC/MUC_3315.png,MUC,train
MUC/MUC_2096.png,MUC,train
MUC/MUC_968.png,MUC,train
MUC/MUC_3729.png,MUC,train
MUC/MUC_662.png,MUC,train
MUC/MUC_1963.png,MUC,train
MUC/MUC_3011.png,MUC,train
MUC/MUC_644.png,MUC,train
MUC/MUC_2471.png,MUC,train
MUC/MUC_2435.png,MUC,train
MUC/MUC_2881.png,MUC,train
MUC/MUC_1494.png,MUC,train
MUC/MUC_1159.png,MUC,train
MUC/MUC_2939.png,MUC,train
